id,activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_first_activ,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn,price_p1_var,price_p2_var,price_p3_var,price_p1_fix,price_p2_fix,price_p3_fix,ewxeelcelemmiwuafmddpobolfuxioce,kamkkxfxxuwbdslkwifmmcsiusiuosws,ldkssxwpmemidmecebumciepifcamkci,lxidpiddsbxsbosboudacockeimpuepw,usapbepcfoloekilkwsdiboslwaxobdp,epumfxlbckeskwekxbiuasklxalciiuu,ewpakwlliwisiwduibdlfmalxowmwpci,fixdbufsefwooaasfcxdxadsiekoceaa,foosdfpfkusacimwkcsosbicdxkicaua,lmkebamcaaclubfxadlmueccxoimlema,sddiedcslfslkckwlfkdpoeeailfpeds,usilxuppasemubllopkaafesmlibmsdf
3ed7ee9c1ee93183c53f4b26be56f5f2,duiwascsdupcmdfkspbukuuaklsawmmc,foosdfpfkusacimwkcsosbicdxkicaua,14461.0,0.0,961.0,2009-08-17,2016-04-15,2009-08-17,4/15/2014,4/16/2015,429.19,0.0,0.0,17.81,0.142065,0.0,44.31137796,0.0,0.0,27.32,27.32,1.0,44.16,6.0,13.2,,0.14529299999999998,0.0,0.0,44.39622483272728,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
3ee3f060a77c7761a7128ac94746fc22,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,6845.0,23316.0,477.0,2004-08-31,2016-08-31,2004-08-31,8/31/2004,09-01-2015,1019.98,477.0,0.0,22.81,0.144902,0.0,44.31137796,1.0,70.02,15.72,15.72,2.0,86.05,11.0,13.2,,0.14861158333333327,0.0,0.0,44.31137535999999,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
4022c7746fd4e2c8af7286813bafce6a,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,53830.0,10264.0,5325.0,2003-10-21,2016-10-21,2003-10-21,3/17/2014,10/23/2015,5173.04,5325.0,0.0,132.14,0.11523699999999999,0.100123,40.606701,1.0,497.7,26.4,26.4,2.0,465.69,12.0,26.4,,0.12439025,0.10412291666666666,0.07383149999999998,40.728885,24.437330040000006,16.291554959999996,0,0,1,0,0,0,0,0,0,0,0,0
404356465c807329e6eb337c9ca82d93,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,11313.0,0.0,0.0,2012-04-10,2016-04-10,2012-04-10,04-10-2012,04-12-2015,1127.64,0.0,0.0,108.3,0.11690999999999999,0.10057200000000001,40.606701,0.0,0.0,50.62,50.62,1.0,163.29,4.0,31.177,,0.12513224999999994,0.10481791666666668,0.07585283333333334,40.6745798,24.404746920000004,16.269832879999996,0,0,0,1,0,0,0,0,1,0,0,0
4128c5c81fa345cdd70a7a383f34746e,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,153995.0,0.0,10681.0,2008-11-12,2016-11-11,2008-11-12,11-12-2008,11-12-2015,3342.17,252.0,0.0,131.65,0.10052799999999999,0.092955,58.99595196,0.0,21.26,-11.4,-11.4,1.0,500.91,7.0,49.0,,0.10776,0.09642616666666666,0.07155249999999998,58.95650298,36.35688587999999,8.337051559999997,0,0,1,0,0,0,0,0,0,0,0,0
41e5479ecdfccd69f0291adee8f169ed,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,26891.0,0.0,5634.0,2012-06-07,2016-07-07,2012-06-07,07-07-2014,07-09-2015,549.58,650.0,0.0,20.09,0.144902,0.0,44.31137796,0.0,95.36,14.64,14.64,2.0,43.16,4.0,10.392000000000001,,0.14809083333333328,0.0,0.0,44.37063546000001,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0
420d16b9c1aef7b0a1e1d6e35966fe6d,apdekpcbwosbxepsfxclislboipuxpop,ewpakwlliwisiwduibdlfmalxowmwpci,16233.0,0.0,2219.0,2011-01-07,2017-01-07,2011-01-07,01-07-2011,01-08-2016,647.99,658.0,0.0,132.4,0.11690199999999999,0.10001499999999999,40.606701,0.0,68.93,43.08,43.08,1.0,65.43,5.0,17.25,,0.12404325,0.10356983333333332,0.07319324999999997,40.56597149999999,24.33957914,16.22638536,0,0,1,0,0,0,1,0,0,0,0,0
422a31ebe09407800ea70861cf3cf5f9,ckfxocssowaeipxueikxcmaxdmcduxsa,lmkebamcaaclubfxadlmueccxoimlema,16748.0,0.0,4484.0,2012-05-07,2016-08-07,2012-05-07,09-11-2013,08-09-2015,2462.08,4484.0,0.0,15.18,0.142819,0.0,44.31137796,0.0,648.62,14.7,14.7,1.0,235.01,4.0,13.856,,0.1467888333333333,0.0,0.0,44.31137546,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0
425b5978d48d1880241fbbca1131b66d,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,107116.0,181160.0,7509.0,2009-08-03,2016-08-03,2009-08-03,08-03-2009,08-04-2015,2224.11,1767.0,0.0,132.16,0.115174,0.098837,40.606701,1.0,171.37,20.64,20.64,10.0,249.11,6.0,33.0,,0.1226955833333333,0.10207958333333332,0.07252483333333334,40.62027549999999,24.37216314,16.248109359999994,0,0,1,0,0,0,0,0,0,0,0,0
427f4ced6a5f7b55db7fbba2b572aa6a,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,49399.0,0.0,3973.0,2012-06-01,2016-07-12,2012-06-01,07-12-2013,7/14/2015,7168.04,3973.0,0.0,17.18,0.140621,0.0,44.31137796,0.0,566.13,17.45,17.45,2.0,516.47,4.0,13.856,,0.14499033333333342,0.0,0.0,44.35582026,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0
42ce2c30baa9f3d48f5571e18b5d5c25,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,1704895.0,0.0,163893.0,2011-08-06,2016-08-06,2011-08-06,08-06-2011,08-07-2015,12748.97,31200.0,0.0,95.74,0.11008299999999999,0.09374600000000001,40.606701,0.0,2792.64,-4.98,-4.98,1.0,855.1,4.0,40.0,,0.11906658333333332,0.09845091666666668,0.06889583333333334,40.62027549999999,24.37216314,16.248109359999994,0,0,0,1,0,0,0,0,1,0,0,0
432a949a77c15f162a58bc08291c0357,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,3118110.0,468369.0,289924.0,2012-02-01,2016-02-01,2012-02-01,02-01-2012,02-02-2015,4353.6,3812.0,0.0,0.0,0.11863599999999999,0.10175,40.606701,1.0,397.3,30.0,30.0,2.0,466.77,4.0,20.0,,0.12676566666666667,0.1059622222222222,0.07499344444444442,40.5659714,24.33957921333333,16.226385519999994,0,0,0,1,0,0,0,0,1,0,0,0
4365b29b07ab398c0b0c17819a287f58,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,10360.0,0.0,717.0,2009-12-01,2016-12-01,2009-12-01,12-01-2009,12-02-2015,219.67,18.0,0.0,18.85,0.16708599999999998,0.08844400000000001,46.30537836,0.0,2.38,21.7,21.7,1.0,22.54,6.0,11.0,,0.16911233333333334,0.08757291666666668,0.0,44.38545036,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0
43ed7bbc78b5c07fe823e013c72d2fd7,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,8325.0,0.0,1486.0,2012-10-30,2016-10-31,2012-10-30,11/28/2014,11-04-2013,1444.17,1486.0,0.0,18.7,0.147506,0.0,45.30837756,0.0,234.78,14.68,14.68,1.0,98.14,3.0,10.392000000000001,,0.1867576,0.0,0.0,45.72930852,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0
44d39c617fdac7e721a3c9ae988b107a,ckfxocssowaeipxueikxcmaxdmcduxsa,foosdfpfkusacimwkcsosbicdxkicaua,54159.0,2079.0,4418.0,2010-03-11,2016-03-11,2010-03-11,03-11-2010,3/13/2015,4606.55,4418.0,0.0,140.54,0.1169,0.10001499999999999,40.606701,1.0,458.83,135.23,135.23,2.0,533.83,6.0,100.0,,0.12431883333333338,0.10378241666666664,0.07300974999999997,40.68815609999999,24.412892700000004,16.275263399999996,0,0,0,1,0,0,0,0,1,0,0,0
44f7e2fc99d3988aa7644934b98d53f5,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,14191.0,0.0,1294.0,2012-07-12,2016-07-12,2012-07-12,11-06-2013,7/14/2015,1416.43,1294.0,0.0,130.07,0.11690999999999999,0.10057200000000001,40.606701,0.0,125.64,29.42,29.42,1.0,178.68,4.0,27.713,,0.12446249999999995,0.1039225,0.07451458333333334,40.63385149999999,24.38030914,16.25354035999999,0,0,0,1,0,0,0,0,1,0,0,0
4570abaf82bfca752c676fd147f64ce5,ckfxocssowaeipxueikxcmaxdmcduxsa,foosdfpfkusacimwkcsosbicdxkicaua,203577.0,3902.0,15249.0,2009-11-18,2016-11-17,2009-11-18,03-06-2014,11/18/2015,17917.97,15249.0,0.0,360.53,0.095919,0.08834700000000001,58.99595196,1.0,1292.22,-33.87,-33.87,3.0,1186.31,6.0,146.0,,0.1053085833333333,0.09392808333333334,0.06895899999999999,59.17346796000001,36.490689,8.367731039999999,0,0,1,0,0,0,0,0,0,0,0,0
4632e38f2a1e2f25e820bfc7ff816772,cccpsslxcemdlomsaffxsecccbxpdkax,lmkebamcaaclubfxadlmueccxoimlema,164824.0,0.0,0.0,2011-11-29,2016-03-05,2011-11-29,03-01-2015,12-02-2013,3138.1,0.0,0.0,36.51,0.15885,0.081596,44.31137796,0.0,0.0,21.34,21.34,1.0,251.39,4.0,10.392000000000001,,0.15616158333333333,0.08542875,0.011573333333333331,43.69454819999999,4.0565967800000005,2.70439812,0,0,1,0,0,0,0,0,0,1,0,0
473279dd69ddf4f44ada8c6ff988e34b,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,5731448.0,0.0,771203.0,2011-07-16,2016-07-16,2011-07-16,7/16/2011,7/17/2015,2465.58,2975.0,0.0,144.18,0.115174,0.098837,40.606701,0.0,267.88,15.24,15.24,1.0,291.83,5.0,19.8,,0.1230155,0.10242183333333332,0.07293983333333334,40.728885,24.437330040000006,16.291554959999996,0,0,0,1,0,0,0,0,0,1,0,0
47e0a59447b75ffb7b464e23accbf519,fmwdwsxillemwbbwelxsampiuwwpcdcb,usilxuppasemubllopkaafesmlibmsdf,51278.0,0.0,4387.0,2012-05-11,2016-06-08,2012-05-11,06-08-2015,5/23/2015,6292.0,4387.0,30.0,144.0,0.161936,0.13633599999999998,41.1052014,0.0,582.23,76.16,76.16,1.0,383.75,4.0,27.71,,0.14918174999999995,0.12337283333333335,0.08673725,40.95267039999999,24.68826804,16.556069259999994,0,0,0,1,0,0,0,0,0,0,0,1
4820354d6322911b75bd89422ed7a439,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,6056.0,0.0,568.0,2012-02-01,2016-02-01,2012-02-01,02-01-2012,02-02-2015,446.3,568.0,0.0,16.95,0.14669400000000002,0.0,44.31137796,0.0,83.98,26.04,26.04,1.0,45.88,4.0,10.39,,0.15070050000000001,0.0,0.0,44.26693035999998,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0
488378e148f23d7802d4e733da982bd0,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,36042.0,0.0,3120.0,2012-04-13,2016-04-13,2012-04-13,4/13/2012,4/14/2015,650.58,538.0,0.0,143.64,0.11690999999999999,0.10057200000000001,40.606701,0.0,52.29,35.38,35.38,1.0,81.89,4.0,17.32,,0.12513224999999994,0.10481791666666668,0.07585283333333334,40.6745798,24.404746920000004,16.269832879999996,0,0,0,1,0,0,0,0,1,0,0,0
491f2b3fe1bbfd8a64c617fa10054e7f,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,1162013.0,0.0,106114.0,2010-05-01,2016-05-01,2010-05-01,05-01-2010,05-02-2015,478.4,0.0,0.0,76.14,0.14571099999999998,0.0,44.31137796,0.0,0.0,24.42,24.42,1.0,46.81,6.0,13.2,,0.14991324999999994,0.0,0.0,44.37063496,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0
49b82e425f719cc15c9423783a4c666d,dfcsaaowsemmabpepocaeaaecfwppxxk,foosdfpfkusacimwkcsosbicdxkicaua,26030.0,0.0,2304.0,2003-08-01,2016-09-16,2003-08-01,9/16/2013,9/17/2015,2865.28,2304.0,0.0,131.93,0.115174,0.098837,40.606701,0.0,248.93,23.88,23.88,1.0,281.41,13.0,19.8,,0.12287608333333333,0.10275166666666664,0.07346300000000001,40.68815609999999,24.412892700000004,16.275263399999996,0,0,1,0,0,0,0,0,0,0,0,0
4a55d3d8adf7f9ad357af043bc277b74,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,0.0,0.0,0.0,2012-10-04,2016-10-04,2012-10-04,10-04-2012,10-05-2015,0.0,0.0,0.0,71.1,0.134902,0.11796199999999998,32.583108,0.0,0.0,-337.32,-337.32,1.0,0.0,3.0,31.05,,0.14230858333333332,0.12174691666666668,0.0913925,31.2254785,18.73528638,12.490192119999994,0,0,1,0,0,0,0,0,0,1,0,0
4b5596c1acb6d4bed1192598c59178a7,apdekpcbwosbxepsfxclislboipuxpop,usilxuppasemubllopkaafesmlibmsdf,5346.0,0.0,806.0,2011-05-24,2016-05-24,2011-05-24,5/24/2011,5/31/2015,531.9,806.0,0.0,139.25,0.11690999999999999,0.10057200000000001,40.606701,0.0,79.21,35.85,35.85,1.0,67.78,5.0,19.8,,0.12524616666666666,0.10485641666666667,0.07574391666666667,40.66100349999999,24.39660114,16.264402359999995,0,1,0,0,0,0,0,0,0,0,0,1
4bb533f10115e18a2362962679e3576e,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,7151.0,0.0,2797.0,2009-08-11,2016-08-11,2009-08-11,08-11-2009,8/13/2015,662.46,2797.0,0.0,16.3,0.165793,0.08853899999999999,44.31137796,0.0,258.47,16.44,16.44,1.0,76.04,6.0,13.856,,0.16901866666666665,0.08711158333333334,0.0,44.32619046,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
4bf8d3dd7dac1910a75a24bd0daba95d,ilkfsaapsxpkcpswbllddfmpamwelpxi,foosdfpfkusacimwkcsosbicdxkicaua,27345.0,18385.0,776.0,2010-01-19,2016-09-14,2010-01-19,10/13/2015,,2298.29,0.0,0.0,131.64,0.11523699999999999,0.100123,40.606701,1.0,0.0,8.28,8.28,3.0,318.71,6.0,17.32,,0.12381575000000004,0.10369658333333333,0.07343666666666666,40.728885,24.437330040000006,16.291554959999996,0,0,0,1,0,0,0,0,1,0,0,0
4c5065a083f655a505ff9f2c8c4937ab,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,2882597.0,976731.0,382647.0,2010-02-26,2016-02-26,2010-02-26,2/26/2010,2/27/2015,2714.33,0.0,0.0,11.83,0.162026,0.084143,44.31137796,1.0,0.0,24.84,24.84,2.0,366.13,6.0,11.0,,0.16618,0.08458775,0.0,44.26693035999998,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
4c9182ef8bee204189d302be3bc4ffaf,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,137523.0,0.0,8491.0,2013-06-17,2016-04-21,2013-06-17,4/21/2015,6/22/2014,15767.43,8491.0,30.0,361.46,0.141783,0.128444,58.99595196,0.0,997.24,-3.26,-3.26,2.0,1278.67,3.0,65.0,,0.13524408333333335,0.12080591666666668,0.08929999999999999,59.05512102000001,36.41770764,8.3509956,0,0,1,0,0,0,0,0,0,1,0,0
4c9814d1069ebfb8d34cbb807ade2892,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,0.0,0.0,0.0,2011-10-20,2016-10-20,2009-07-13,10/20/2011,10/23/2015,0.0,0.0,0.0,24.59,0.168242,0.089602,46.30537836,0.0,0.0,23.92,23.92,1.0,0.0,4.0,11.5,,0.17034033333333334,0.08884375,0.0,44.62989355999999,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0
4e6ac7eaaaa1b9b494accd69afc90d2b,cluecxlameloamldmasudocsbmaoamdw,foosdfpfkusacimwkcsosbicdxkicaua,33263.0,0.0,6578.0,2004-10-01,2016-10-01,2004-10-01,5/24/2015,10-03-2015,3301.68,6578.0,0.0,136.02,0.11523699999999999,0.100123,40.606701,0.0,629.7,11.04,11.04,1.0,391.1,11.0,33.0,,0.12380975,0.10354241666666664,0.073251,40.728885,24.437330040000006,16.291554959999996,0,0,1,0,0,0,0,0,0,0,0,0
4e9aecd79611841432f325d9ff56582f,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,14287.0,0.0,5732.0,2010-07-29,2016-07-29,2010-07-29,7/29/2010,7/31/2015,2105.75,5732.0,0.0,9.41,0.144902,0.0,44.31137796,0.0,841.39,13.03,13.03,1.0,161.19,6.0,10.35,,0.14777324999999994,0.0,0.0,44.34100526,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0
4ff6dd91c8e12e55fd858982c2a92c38,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,6207104.0,41532.0,558120.0,2011-02-21,2016-08-21,2011-02-21,2/21/2011,8/22/2015,1401.7,0.0,0.0,13.76,0.161165,0.083909,44.31137796,1.0,0.0,13.98,13.98,2.0,108.16,5.0,13.164000000000001,,0.16592933333333332,0.08402225,0.0,44.32619036,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0
5058d42fb27a2a714f15a19cc356e336,apdekpcbwosbxepsfxclislboipuxpop,usilxuppasemubllopkaafesmlibmsdf,1231.0,0.0,212.0,2012-08-21,2016-08-21,2012-08-21,6/17/2015,8/24/2015,180.84,212.0,0.0,1.07,0.14166600000000001,0.0,44.31137796,0.0,30.39,17.58,17.58,1.0,16.42,3.0,14.8,,0.14645224999999998,0.0,0.0,44.32619036,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1
50bdaa96a9978d4ae6b3950b70252399,uiouuawillpcssldoeemcddcpfseebsw,usilxuppasemubllopkaafesmlibmsdf,9135.0,0.0,1423.0,2011-12-13,2016-12-13,2011-12-13,11-01-2015,12/14/2015,1368.85,1423.0,0.0,18.95,0.14346,0.0,45.30837756,0.0,205.81,15.12,15.12,1.0,98.45,4.0,13.2,,0.1506869090909091,0.0,0.0,44.44470996,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1
51a52143dc671a3ccbb337d86e171521,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,15133.0,0.0,0.0,2009-07-28,2016-07-28,2009-07-28,10/31/2013,7/29/2015,2230.91,0.0,0.0,0.79,0.14316600000000002,0.0,44.31137796,0.0,0.0,29.81,29.81,1.0,-171.96,7.0,13.2,,0.14713683333333333,0.0,0.0,44.311375259999984,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
51a7edcf29ed04830da6b3ee79f9e508,kkklcdamwfafdcfwofuscwfwadblfmce,lmkebamcaaclubfxadlmueccxoimlema,20429.0,0.0,0.0,2010-03-12,2016-03-12,2010-03-12,03-12-2010,3/13/2015,869.54,0.0,0.0,120.45,0.120372,0.103487,40.606701,0.0,0.0,60.39,60.39,1.0,111.64,6.0,26.6,,0.12779733333333335,0.10726091666666664,0.07648824999999998,40.68815609999999,24.412892700000004,16.275263399999996,0,1,0,0,0,0,0,0,0,1,0,0
52e591ac398978f8292d15b69e1a1e51,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,111884.0,0.0,13568.0,2005-04-12,2016-04-12,2005-04-12,04-12-2005,4/13/2015,8949.07,7854.0,0.0,132.09,0.115174,0.098837,40.606701,0.0,788.21,36.5,36.5,1.0,602.66,11.0,46.2,,0.12281558333333333,0.10250125,0.07353616666666668,40.6745798,24.404746920000004,16.269832879999996,0,0,1,0,0,0,0,0,0,0,0,0
52e63419c32238bfb6132e95ed5e208e,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,5966.0,0.0,638.0,2010-01-11,2017-01-11,2010-01-11,11/18/2015,1/17/2016,382.57,218.0,0.0,18.41,0.142649,0.0,44.31137796,0.0,31.38,32.88,32.88,1.0,38.96,6.0,13.15,,0.15045541666666665,0.0,0.0,44.31137546,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0
530f6139a123e68532bcbdeb0d8a08fd,cwofmuicebbcmiaaxufmfimpowpacobu,foosdfpfkusacimwkcsosbicdxkicaua,168531.0,0.0,173.0,2012-07-21,2016-07-21,2012-07-21,6/17/2014,7/22/2015,5261.65,0.0,0.0,117.52,0.114481,0.098142,40.606701,0.0,0.0,20.13,20.13,1.0,643.87,4.0,42.0,,0.1220000833333333,0.101406,0.07192399999999999,40.728885,24.437330040000006,16.291554959999996,0,0,0,1,0,0,0,0,1,0,0,0
5336cc7721ec9705b2effa5e99627b98,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,18856.0,0.0,0.0,2012-11-20,2016-11-20,2012-11-20,9/19/2015,11/21/2015,1967.87,0.0,0.0,16.18,0.142881,0.0,45.30837756,0.0,0.0,16.8,16.8,1.0,144.28,3.0,13.856,,0.14651449999999994,0.0,0.0,44.36507875999999,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0
53b31250cff60ba73300c4fccd24963e,apdekpcbwosbxepsfxclislboipuxpop,fixdbufsefwooaasfcxdxadsiekoceaa,5107.0,0.0,0.0,2013-06-21,2016-06-21,2013-06-21,,6/23/2015,527.21,0.0,0.0,11.92,0.16463699999999998,0.087381,44.31137796,0.0,0.0,15.16,15.16,1.0,97.96,3.0,10.392000000000001,,0.16779716666666664,0.08611425,0.0,44.35582036,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
53c89accb448544328e665dd5708b3fb,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,15521.0,50639.0,0.0,2009-12-03,2016-12-03,2009-12-03,10/30/2015,12-04-2015,495.97,0.0,0.0,16.72,0.143459,0.0,45.80687796,0.0,0.0,17.1,17.1,1.0,38.98,6.0,11.0,,0.1492956666666667,0.0,0.0,44.26693035999998,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0
5479644097f4f0c3bfea3728442ec7fb,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,389857.0,0.0,22558.0,2010-05-21,2016-10-30,2010-05-21,10/30/2014,11-01-2015,51.0,10.0,0.0,131.9,0.11523699999999999,0.100123,41.27136420000001,0.0,1.02,49.92,49.92,1.0,6.15,6.0,25.0,,0.12083933333333335,0.10078691666666664,0.07062224999999997,40.77336629999999,24.53068394,16.409345159999994,0,1,0,0,0,0,0,0,0,1,0,0
5525570991579cc9eaf25806cd2c0997,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,20819.0,43279.0,0.0,2012-08-02,2016-08-02,2012-08-02,10/30/2013,08-03-2015,3066.81,0.0,0.0,11.39,0.14316600000000002,0.0,44.31137796,1.0,0.0,15.96,15.96,2.0,284.34,3.0,15.0,,0.14719383333333333,0.0,0.0,44.32619046,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0
55ebaf77fe25a424b4c4dda1824c5bad,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,16596.0,0.0,1258.0,2010-06-08,2016-10-10,2010-06-08,10-10-2013,10-11-2015,512.06,233.0,0.0,17.68,0.146348,0.0,45.80687796,0.0,34.54,22.96,22.96,1.0,46.38,6.0,13.15,,0.14980063636363636,0.0,0.0,44.57198119636362,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0
56c94ad421f0b3ba7898412d082e9680,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,1823.0,0.0,0.0,2012-02-24,2016-02-26,2012-02-24,12/17/2015,2/27/2015,346.03,0.0,28.0,16.38,0.18618800000000002,0.0,45.80687796,0.0,0.0,46.32,46.32,1.0,30.62,4.0,13.2,,0.18953218181818185,0.0,0.0,45.76093017818182,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
56f9679ad6f7d9b6558e30a080bce875,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,3867.0,0.0,579.0,2010-03-03,2016-03-03,2010-03-03,03-03-2010,03-06-2015,578.98,579.0,0.0,20.26,0.14588399999999999,0.0,44.31137796,0.0,85.21,30.22,30.22,1.0,52.31,6.0,13.2,,0.14951483333333332,0.0,0.0,44.26693025999998,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0
5717f31c707d234c39f046aed24b023b,ibkiiwcxiccxpoedpweiuxwbxbuewbxm,foosdfpfkusacimwkcsosbicdxkicaua,37732.0,0.0,7009.0,2005-07-11,2016-07-11,2005-07-11,6/17/2015,07-12-2015,3681.69,7009.0,0.0,130.43,0.114604,0.098262,40.606701,0.0,672.25,25.44,25.44,1.0,407.32,11.0,33.0,,0.12238608333333335,0.10184550000000002,0.07243816666666666,40.63385209999999,24.3803087,16.253539399999994,0,0,1,0,0,0,0,0,0,0,0,0
5789be3d9150bd31096716a43f41c14d,bupfiimslwmifcsdllukmaeaxmbasium,foosdfpfkusacimwkcsosbicdxkicaua,17517.0,0.0,1606.0,2012-03-27,2016-05-15,2012-03-27,5/15/2014,5/23/2015,2317.32,1606.0,24.0,143.99,0.14829900000000001,0.125137,41.1052014,0.0,215.31,48.45,48.45,1.0,222.52,4.0,16.5,,0.15421900000000002,0.12934199999999998,0.09404258333333332,41.17391355999999,24.904080680000003,16.7691666,0,0,0,1,0,0,0,0,1,0,0,0
57aede45ec0358cd07355278dce7060c,ibkiiwcxiccxpoedpweiuxwbxbuewbxm,usilxuppasemubllopkaafesmlibmsdf,126351.0,0.0,10973.0,2012-10-08,2016-10-08,2012-10-08,11-06-2013,10-09-2015,9048.25,10973.0,0.0,177.33,0.110955,0.095842,40.606701,0.0,887.22,-9.88,-9.88,1.0,809.4,3.0,60.0,,0.12084608333333333,0.10065475000000003,0.07046816666666668,40.59312349999999,24.355871139999994,16.237247359999998,0,0,0,1,0,0,0,0,0,0,0,1
57cbd35980e3402100acc70563f02515,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,1856956.0,41883.0,164355.0,2010-11-23,2016-11-23,2010-11-23,11/23/2010,11/24/2015,2261.43,3059.0,0.0,131.11,0.11523699999999999,0.100123,40.606701,1.0,290.95,2.85,2.85,2.0,266.33,5.0,15.1,,0.12406833333333335,0.10373441666666663,0.07352883333333331,40.57954749999999,24.34772514,16.231816359999996,0,1,0,0,0,0,0,0,0,1,0,0
